purchase_id,customer_id,purchase_date,product_name,category,quantity,price,total_spent,payment_method
327,3278,2023-01-12,Vacuum Cleaner,Home & Kitchen,5,453.76,2268.8,PayPal
328,1563,2023-01-12,Jeans,Clothing,2,86.01,172.02,Debit Card
329,3486,2023-01-12,Vacuum Cleaner,Home & Kitchen,1,59.96,59.96,Google Pay
330,2800,2023-01-12,Running Shoes,Sports & Outdoors,3,87.44,262.32,Apple Pay
331,3075,,Shampoo,Beauty & Personal Care,5,45.41,227.04999999999998,PayPal
332,1226,2023-01-13,Running Shoes,Sports & Outdoors,4,212.94,851.76,Google Pay
333,1798,2023-01-13,Perfume,Beauty & Personal Care,3,55.91,167.73,Debit Card
334,3332,2023-01-13,Shampoo,Beauty & Personal Care,5,11.7,58.5,PayPal
335,3927,2023-01-13,Headphones,Electronics,1,905.94,905.94,Apple Pay
336,1960,,Jacket,Clothing,1,199.12,199.12,Credit Card
337,2505,2023-01-13,Dumbbells,Sports & Outdoors,3,213.59,640.77,Debit Card
338,1453,2023-01-13,Unknown Product,Beauty & Personal Care,5,23.3,116.5,PayPal
339,1816,2023-01-13,Unknown Product,Sports & Outdoors,4,121.06,484.24,PayPal
340,1659,2023-01-13,Running Shoes,Sports & Outdoors,4,202.34,809.36,Google Pay
341,1547,2023-01-13,Hair Dryer,Beauty & Personal Care,2,82.95,165.9,PayPal
342,2216,2023-01-13,Vacuum Cleaner,Home & Kitchen,3,310.37,931.11,Google Pay
343,1017,2023-01-13,T-Shirt,Clothing,5,89.74,448.7,PayPal
344,2244,2023-01-13,Dress,Clothing,3,39.16,117.47999999999999,Debit Card
345,3206,2023-01-13,Headphones,Electronics,4,1191.69,4766.76,Google Pay
346,3525,2023-01-13,Smartphone,Electronics,5,650.1977101449276,3250.9885507246377,Debit Card
347,2070,,Laptop,Electronics,1,128.5,128.5,Apple Pay
348,3566,2023-01-13,Jacket,Clothing,1,124.69,124.69,Apple Pay
349,3147,2023-01-13,Blender,Home & Kitchen,5,57.21,286.05,Apple Pay
350,2769,2023-01-13,T-Shirt,Clothing,3,33.68,101.03999999999999,Apple Pay
351,2061,2023-01-13,Dress,Clothing,3,30.9,92.69999999999999,Google Pay
352,3328,2023-01-13,Jeans,Clothing,1,114.19,114.19,PayPal
353,3545,2023-01-13,Jacket,Clothing,1,22.53,22.53,Google Pay
354,1302,2023-01-13,Toaster,Home & Kitchen,4,327.29,1309.16,Google Pay
355,1181,2023-01-13,Tablet,Electronics,5,499.1,2495.5,Debit Card
356,1607,2023-01-13,Dumbbells,Sports & Outdoors,3,110.05,330.15,PayPal
357,1700,2023-01-13,Headphones,Electronics,4,400.58,1602.32,Credit Card
358,1993,2023-01-13,Laptop,Electronics,3,1055.74,3167.2200000000003,Credit Card
359,2140,2023-01-14,Running Shoes,Sports & Outdoors,1,79.34,79.34,PayPal
360,1191,2023-01-14,Dress,Clothing,5,11.87,59.349999999999994,Credit Card
361,3301,2023-01-14,Cookware Set,Home & Kitchen,2,201.03,402.06,PayPal
362,1981,2023-01-14,Toaster,Home & Kitchen,5,485.01,2425.05,Debit Card
363,3976,2023-01-14,Smartphone,Electronics,2,516.5,1033.0,Debit Card
364,3007,2023-01-14,Yoga Mat,Sports & Outdoors,4,44.93,179.72,Google Pay
365,2185,2023-01-14,Lipstick,Beauty & Personal Care,2,92.94,185.88,Credit Card
366,1128,2023-01-14,Jacket,Clothing,2,43.39,86.78,PayPal
367,3066,2023-01-14,Smartphone,Electronics,4,901.16,3604.64,Debit Card
368,2817,,Blender,Home & Kitchen,5,167.14,835.6999999999999,Google Pay
369,2759,2023-01-14,Running Shoes,Sports & Outdoors,4,249.08,996.32,Credit Card
370,3614,2023-01-14,Dumbbells,Sports & Outdoors,1,154.54,154.54,Credit Card
371,1570,2023-01-14,Headphones,Electronics,1,681.86,681.86,Credit Card
372,2347,2023-01-14,Shampoo,Beauty & Personal Care,2,71.54,143.08,Debit Card
373,2896,2023-01-14,Cookware Set,Home & Kitchen,4,435.39,1741.56,Debit Card
374,3734,,Tablet,Electronics,4,706.7,2826.8,Credit Card
375,1626,2023-01-14,Lipstick,Beauty & Personal Care,4,62.71,250.84,Debit Card
376,3902,2023-01-14,Tennis Racket,Sports & Outdoors,5,270.52,1352.6,Credit Card
377,2687,2023-01-14,T-Shirt,Clothing,3,42.44,127.32,Apple Pay
378,1155,2023-01-14,Blender,Home & Kitchen,3,474.32,1422.96,Debit Card
379,3538,2023-01-14,Blender,Home & Kitchen,3,206.99,620.97,PayPal
380,2410,2023-01-14,Unknown Product,Beauty & Personal Care,5,37.79,188.95,Debit Card
381,1785,2023-01-14,Tablet,Electronics,4,915.43,3661.72,Credit Card
382,1246,2023-01-14,Unknown Product,Sports & Outdoors,3,290.88,872.64,PayPal
383,2501,2023-01-14,Face Cream,Beauty & Personal Care,4,55.51,222.04,Google Pay
384,2706,2023-01-14,Dress,Clothing,2,122.98,245.96,PayPal
385,3807,2023-01-14,Dress,Clothing,3,171.43,514.29,PayPal
386,1538,2023-01-15,Jeans,Clothing,2,100.6,201.2,Debit Card
387,2891,2023-01-15,Lipstick,Beauty & Personal Care,5,17.12,85.60000000000001,PayPal
388,2842,2023-01-15,Dumbbells,Sports & Outdoors,1,17.71,17.71,PayPal
389,1921,2023-01-15,Blender,Home & Kitchen,5,266.51,1332.55,Credit Card
390,3456,2023-01-15,Headphones,Electronics,5,271.04,1355.2,Debit Card
391,1525,2023-01-15,Toaster,Home & Kitchen,5,80.66,403.29999999999995,Credit Card
392,3876,2023-01-15,Yoga Mat,Sports & Outdoors,3,122.96,368.88,Debit Card
393,2530,2023-01-15,Toaster,Home & Kitchen,2,373.0,746.0,Google Pay
394,3951,2023-01-15,Shampoo,Beauty & Personal Care,3,10.02,30.06,PayPal
395,1036,2023-01-15,Jeans,Clothing,1,147.83,147.83,Debit Card
396,1685,2023-01-15,Yoga Mat,Sports & Outdoors,5,292.73,1463.65,PayPal
397,1020,2023-01-15,Running Shoes,Sports & Outdoors,4,216.64,866.56,PayPal
398,3369,2023-01-15,Vacuum Cleaner,Home & Kitchen,1,139.57,139.57,Apple Pay
399,3560,2023-01-15,Lipstick,Beauty & Personal Care,2,62.83,125.66,Credit Card
400,1400,2023-01-15,Vacuum Cleaner,Home & Kitchen,1,359.26,359.26,Debit Card
401,3702,2023-01-15,Microwave,Home & Kitchen,3,107.89,323.67,Google Pay
402,1972,2023-01-15,Unknown Product,Sports & Outdoors,4,156.04447505938242,624.1779002375297,PayPal
403,2907,2023-01-15,Microwave,Home & Kitchen,3,403.27,1209.81,Credit Card
404,3519,2023-01-15,Jeans,Clothing,5,105.42,527.1,Google Pay
405,2167,2023-01-15,Cookware Set,Home & Kitchen,5,152.4,762.0,Google Pay
406,2116,2023-01-15,T-Shirt,Clothing,1,91.28,91.28,PayPal
407,1834,2023-01-15,Dumbbells,Sports & Outdoors,5,283.38,1416.9,Credit Card
408,2824,2023-01-15,Face Cream,Beauty & Personal Care,5,88.73,443.65000000000003,Apple Pay
409,3775,2023-01-15,Sneakers,Clothing,2,164.66,329.32,Debit Card
410,2983,2023-01-15,Shampoo,Beauty & Personal Care,2,33.99,67.98,Debit Card
411,1854,2023-01-15,Face Cream,Beauty & Personal Care,3,86.5,259.5,Apple Pay
412,1051,2023-01-15,Jeans,Clothing,3,190.02,570.0600000000001,PayPal
413,1575,2023-01-15,Yoga Mat,Sports & Outdoors,2,130.86,261.72,PayPal
414,2149,2023-01-16,Smartwatch,Electronics,1,444.01,444.01,Google Pay
415,3198,2023-01-16,Perfume,Beauty & Personal Care,2,13.56,27.12,Credit Card
416,3362,2023-01-16,Lipstick,Beauty & Personal Care,3,12.55,37.650000000000006,Google Pay
417,3618,2023-01-16,Dumbbells,Sports & Outdoors,4,223.04,892.16,Debit Card
418,3353,2023-01-16,Dumbbells,Sports & Outdoors,5,284.29,1421.45,Apple Pay
419,2716,2023-01-16,Cookware Set,Home & Kitchen,4,99.25,397.0,Credit Card
420,1682,2023-01-16,Running Shoes,Sports & Outdoors,4,31.36,125.44,Apple Pay
421,1838,2023-01-16,Face Cream,Beauty & Personal Care,5,75.62,378.1,Credit Card
422,2078,2023-01-16,Jeans,Clothing,2,115.29,230.58,Debit Card
423,3492,2023-01-16,Laptop,Electronics,1,642.14,642.14,Debit Card
424,3661,2023-01-16,Blender,Home & Kitchen,4,439.69,1758.76,Credit Card
425,3312,,Jeans,Clothing,1,192.81,192.81,PayPal
426,2596,2023-01-16,Smartwatch,Electronics,3,566.38,1699.1399999999999,Credit Card
427,1005,2023-01-16,Headphones,Electronics,4,659.55,2638.2,Debit Card
428,2127,2023-01-16,Headphones,Electronics,3,903.88,2711.64,Apple Pay
429,2220,2023-01-16,T-Shirt,Clothing,2,101.13,202.26,Google Pay
430,1774,2023-01-16,Unknown Product,Home & Kitchen,4,267.21,1068.84,Apple Pay
431,1877,2023-01-16,Toaster,Home & Kitchen,3,264.134,792.402,Debit Card
432,1992,2023-01-16,Tablet,Electronics,3,1076.89,3230.67,Apple Pay
433,3932,2023-01-16,Sneakers,Clothing,2,142.6,285.2,PayPal
434,1047,2023-01-16,Tablet,Electronics,1,546.02,546.02,PayPal
435,3915,2023-01-16,Running Shoes,Sports & Outdoors,1,190.64,190.64,Credit Card
436,3871,2023-01-16,Blender,Home & Kitchen,4,457.23,1828.92,Apple Pay
437,3984,2023-01-16,Perfume,Beauty & Personal Care,2,75.86,151.72,Apple Pay
438,3704,2023-01-16,Headphones,Electronics,4,885.58,3542.32,Debit Card
439,1269,2023-01-16,Dumbbells,Sports & Outdoors,1,215.24,215.24,PayPal
440,1370,,Vacuum Cleaner,Home & Kitchen,2,379.84,759.68,Credit Card
441,1636,2023-01-17,Jacket,Clothing,5,56.4,282.0,Apple Pay
442,2130,2023-01-17,Blender,Home & Kitchen,2,374.71,749.42,Google Pay
443,2694,2023-01-17,T-Shirt,Clothing,2,190.66,381.32,Apple Pay
444,2683,2023-01-17,Dress,Clothing,5,166.44,832.2,Apple Pay
445,1657,2023-01-17,Smartwatch,Electronics,3,1068.37,3205.1099999999997,Apple Pay
446,1120,2023-01-17,Headphones,Electronics,3,680.92,2042.7599999999998,PayPal
447,1831,2023-01-17,Toaster,Home & Kitchen,3,312.41,937.23,Credit Card
448,2811,2023-01-17,Cycling Helmet,Sports & Outdoors,1,188.1,188.1,PayPal
449,2082,2023-01-17,Vacuum Cleaner,Home & Kitchen,2,483.03,966.06,Google Pay
450,2975,2023-01-17,Hair Dryer,Beauty & Personal Care,5,69.08,345.4,Debit Card
451,2370,,T-Shirt,Clothing,1,177.57,177.57,Google Pay
452,1741,2023-01-17,Sneakers,Clothing,5,109.47,547.35,Credit Card
453,1117,2023-01-17,Tablet,Electronics,1,347.58,347.58,Debit Card
454,2854,2023-01-17,Dumbbells,Sports & Outdoors,1,36.41,36.41,Google Pay
455,3839,2023-01-17,Headphones,Electronics,1,1023.35,1023.35,Credit Card
456,2151,2023-01-17,Perfume,Beauty & Personal Care,5,53.8,269.0,Google Pay
457,2932,2023-01-17,Cookware Set,Home & Kitchen,4,477.19,1908.76,Debit Card
458,2013,,Blender,Home & Kitchen,1,222.91,222.91,Debit Card
459,2665,2023-01-17,Tennis Racket,Sports & Outdoors,3,123.04,369.12,Google Pay
460,2082,2023-01-17,Tablet,Electronics,2,510.61,1021.22,PayPal
461,1634,2023-01-17,Laptop,Electronics,4,224.56,898.24,Google Pay
462,1513,2023-01-17,Face Cream,Beauty & Personal Care,4,91.83,367.32,Google Pay
463,3850,2023-01-17,Cookware Set,Home & Kitchen,5,139.89,699.4499999999999,Google Pay
464,2120,2023-01-17,Smartphone,Electronics,4,693.03,2772.12,PayPal
465,2142,2023-01-17,Running Shoes,Sports & Outdoors,5,233.43,1167.15,Apple Pay
466,1560,2023-01-17,Vacuum Cleaner,Home & Kitchen,5,76.58,382.9,Debit Card
467,1488,2023-01-17,Face Cream,Beauty & Personal Care,3,33.42,100.26,Credit Card
468,1897,2023-01-18,Yoga Mat,Sports & Outdoors,1,98.66,98.66,Debit Card
469,2213,2023-01-18,Jacket,Clothing,4,50.48,201.92,Debit Card
470,1704,,Hair Dryer,Beauty & Personal Care,1,75.11,75.11,Apple Pay
471,2471,2023-01-18,Running Shoes,Sports & Outdoors,1,177.12,177.12,Debit Card
472,1581,2023-01-18,Smartwatch,Electronics,1,339.21,339.21,Debit Card
473,3838,2023-01-18,Jacket,Clothing,5,67.92,339.6,PayPal
474,3909,2023-01-18,Lipstick,Beauty & Personal Care,1,93.65,93.65,PayPal
475,3295,2023-01-18,Headphones,Electronics,4,807.27,3229.08,PayPal
476,1154,2023-01-18,Dress,Clothing,5,166.89,834.4499999999999,PayPal
477,2680,2023-01-18,Unknown Product,Home & Kitchen,4,264.134,1056.536,PayPal
478,1997,2023-01-18,Laptop,Electronics,5,609.36,3046.8,Credit Card
479,3745,2023-01-18,Cycling Helmet,Sports & Outdoors,2,191.06,382.12,Apple Pay
480,2244,2023-01-18,Lipstick,Beauty & Personal Care,2,51.39,102.78,Google Pay
481,2093,2023-01-18,Jeans,Clothing,2,77.59,155.18,PayPal
482,2009,2023-01-18,Tablet,Electronics,2,777.08,1554.16,Apple Pay
483,3142,2023-01-18,Vacuum Cleaner,Home & Kitchen,5,177.7,888.5,Google Pay
484,2774,,Face Cream,Beauty & Personal Care,1,38.62,38.62,Debit Card
485,1958,2023-01-18,Lipstick,Beauty & Personal Care,3,5.49,16.47,Debit Card
486,1453,2023-01-18,Tablet,Electronics,3,1079.22,3237.66,Apple Pay
487,2228,2023-01-18,Blender,Home & Kitchen,2,109.36,218.72,Credit Card
488,3960,,Jacket,Clothing,1,77.36,77.36,Credit Card
489,3266,2023-01-18,Headphones,Electronics,4,211.47,845.88,Apple Pay
490,3522,2023-01-18,Jeans,Clothing,1,103.49,103.49,Credit Card
491,3480,2023-01-18,Lipstick,Beauty & Personal Care,4,51.904411764705884,207.61764705882354,PayPal
492,3389,2023-01-18,Dress,Clothing,3,107.72,323.15999999999997,Debit Card
493,1551,2023-01-18,Vacuum Cleaner,Home & Kitchen,1,93.78,93.78,Credit Card
494,2636,2023-01-18,Running Shoes,Sports & Outdoors,1,50.3,50.3,Credit Card
495,2313,2023-01-18,Cookware Set,Home & Kitchen,3,253.96,761.88,Apple Pay
496,2758,2023-01-19,Sneakers,Clothing,1,39.57,39.57,Credit Card
497,1357,2023-01-19,Smartwatch,Electronics,4,822.3,3289.2,PayPal
498,3071,2023-01-19,Shampoo,Beauty & Personal Care,1,26.48,26.48,PayPal
499,2786,2023-01-19,Tennis Racket,Sports & Outdoors,4,127.68,510.72,Apple Pay
500,3570,2023-01-19,Smartwatch,Electronics,2,429.21,858.42,PayPal
501,2782,,Laptop,Electronics,1,571.18,571.18,Debit Card
502,3850,2023-01-19,Blender,Home & Kitchen,4,107.45,429.8,Apple Pay
503,3810,2023-01-19,Jacket,Clothing,3,164.19,492.57,Credit Card
504,3490,2023-01-19,Vacuum Cleaner,Home & Kitchen,2,72.17,144.34,PayPal
505,2632,2023-01-19,Dress,Clothing,1,93.33,93.33,Debit Card
506,3817,2023-01-19,Toaster,Home & Kitchen,4,422.89,1691.56,Apple Pay
507,2016,2023-01-19,Smartphone,Electronics,1,278.02,278.02,Apple Pay
508,2349,2023-01-19,Shampoo,Beauty & Personal Care,4,38.61,154.44,Credit Card
509,1516,2023-01-19,Jacket,Clothing,1,92.45,92.45,Google Pay
510,3840,2023-01-19,Dumbbells,Sports & Outdoors,2,117.38,234.76,PayPal
511,1336,2023-01-19,Dumbbells,Sports & Outdoors,2,263.1,526.2,Debit Card
512,2783,2023-01-19,Laptop,Electronics,1,318.31,318.31,Apple Pay
513,3306,2023-01-19,Blender,Home & Kitchen,1,110.99,110.99,PayPal
514,1497,2023-01-19,Blender,Home & Kitchen,5,39.32,196.6,Debit Card
515,1896,2023-01-19,Laptop,Electronics,1,534.0,534.0,Debit Card
516,3208,2023-01-19,Cycling Helmet,Sports & Outdoors,1,227.02,227.02,Apple Pay
517,1852,2023-01-19,Tennis Racket,Sports & Outdoors,2,271.78,543.56,PayPal
518,2688,2023-01-19,Blender,Home & Kitchen,1,96.95,96.95,Debit Card
519,2932,,Sneakers,Clothing,3,47.81,143.43,Apple Pay
520,3738,2023-01-19,Lipstick,Beauty & Personal Care,1,50.53,50.53,PayPal
521,3428,2023-01-19,Dress,Clothing,5,136.4,682.0,PayPal
522,2569,2023-01-19,Dumbbells,Sports & Outdoors,4,90.75,363.0,Apple Pay
523,1957,2023-01-20,Sneakers,Clothing,2,90.01,180.02,PayPal
524,3739,2023-01-20,Lipstick,Beauty & Personal Care,3,57.26,171.78,Google Pay
525,2637,2023-01-20,Sneakers,Clothing,4,161.97,647.88,Debit Card
526,2292,2023-01-20,Jeans,Clothing,3,145.72,437.15999999999997,Debit Card
527,2441,2023-01-20,Jeans,Clothing,2,71.73,143.46,PayPal
528,2192,2023-01-20,T-Shirt,Clothing,5,155.23,776.15,Apple Pay
529,2067,2023-01-20,Smartphone,Electronics,2,1069.94,2139.88,Credit Card
530,1285,2023-01-20,Cycling Helmet,Sports & Outdoors,3,158.03,474.09000000000003,PayPal
531,3445,2023-01-20,Shampoo,Beauty & Personal Care,3,92.74,278.21999999999997,Credit Card
532,1012,2023-01-20,Dumbbells,Sports & Outdoors,2,255.27,510.54,PayPal
533,2631,2023-01-20,Tablet,Electronics,1,527.73,527.73,Credit Card
534,3547,,Smartwatch,Electronics,2,220.71,441.42,PayPal
535,1754,2023-01-20,Smartphone,Electronics,5,218.67,1093.35,Apple Pay
536,3083,2023-01-20,Tablet,Electronics,2,123.27,246.54,Credit Card
537,3775,2023-01-20,Jeans,Clothing,4,39.55,158.2,Google Pay
538,3897,2023-01-20,Yoga Mat,Sports & Outdoors,1,157.5,157.5,Apple Pay
539,1090,2023-01-20,Cookware Set,Home & Kitchen,4,388.34,1553.36,PayPal
540,1776,2023-01-20,Shampoo,Beauty & Personal Care,2,27.47,54.94,Credit Card
541,3653,2023-01-20,Smartwatch,Electronics,1,846.14,846.14,Debit Card
542,2626,2023-01-20,Tennis Racket,Sports & Outdoors,4,112.51,450.04,Apple Pay
543,1418,2023-01-20,Tablet,Electronics,4,1174.08,4696.32,Credit Card
544,1115,,Tablet,Electronics,1,911.17,911.17,Apple Pay
545,1617,2023-01-20,Headphones,Electronics,1,577.76,577.76,Credit Card
546,1826,2023-01-20,Smartwatch,Electronics,3,418.41,1255.23,Debit Card
547,2650,2023-01-20,Tablet,Electronics,1,634.52,634.52,Google Pay
548,2517,2023-01-20,Hair Dryer,Beauty & Personal Care,2,77.29,154.58,Debit Card
549,1413,2023-01-20,Unknown Product,Sports & Outdoors,5,85.61,428.05,PayPal
550,1729,2023-01-20,Tablet,Electronics,3,267.75,803.25,Apple Pay
551,3809,2023-01-21,Smartwatch,Electronics,1,662.36,662.36,Google Pay
552,1676,2023-01-21,Laptop,Electronics,5,374.41,1872.0500000000002,Apple Pay
553,2893,2023-01-21,Smartwatch,Electronics,3,943.4,2830.2,Credit Card
554,3505,2023-01-21,Sneakers,Clothing,2,174.19,348.38,PayPal
555,3968,2023-01-21,Jacket,Clothing,5,198.91,994.55,PayPal
556,3240,2023-01-21,Microwave,Home & Kitchen,1,138.73,138.73,Apple Pay
557,3787,2023-01-21,Headphones,Electronics,1,1002.67,1002.67,PayPal
558,2123,2023-01-21,Vacuum Cleaner,Home & Kitchen,2,115.24,230.48,Apple Pay
559,2572,2023-01-21,Lipstick,Beauty & Personal Care,3,72.11,216.32999999999998,Credit Card
560,1978,2023-01-21,Microwave,Home & Kitchen,5,408.78,2043.8999999999999,Credit Card
561,2009,2023-01-21,Running Shoes,Sports & Outdoors,2,214.83,429.66,Apple Pay
562,3144,2023-01-21,Sneakers,Clothing,3,105.44,316.32,Debit Card
563,2688,,T-Shirt,Clothing,4,44.43,177.72,Debit Card
564,3711,2023-01-21,Headphones,Electronics,4,1191.81,4767.24,Credit Card
565,1037,2023-01-21,Laptop,Electronics,3,750.32,2250.96,Google Pay
566,2549,,Face Cream,Beauty & Personal Care,1,65.28,65.28,Debit Card
567,3327,2023-01-21,Face Cream,Beauty & Personal Care,1,26.79,26.79,Apple Pay
568,3265,2023-01-21,Running Shoes,Sports & Outdoors,4,52.7,210.8,Credit Card
569,3915,2023-01-21,Tablet,Electronics,1,142.2,142.2,PayPal
570,1873,2023-01-21,Smartphone,Electronics,1,1189.44,1189.44,PayPal
571,2822,2023-01-21,Shampoo,Beauty & Personal Care,3,93.26,279.78000000000003,Debit Card
572,2297,2023-01-21,Shampoo,Beauty & Personal Care,3,45.5,136.5,Google Pay
573,3110,2023-01-21,Shampoo,Beauty & Personal Care,1,63.56,63.56,Debit Card
574,1596,2023-01-21,Sneakers,Clothing,3,27.28,81.84,Google Pay
575,2904,2023-01-21,Microwave,Home & Kitchen,5,44.46,222.3,Debit Card
576,1729,2023-01-21,Microwave,Home & Kitchen,4,215.5,862.0,PayPal
577,2366,2023-01-21,Smartphone,Electronics,5,437.09,2185.45,Google Pay
578,1397,2023-01-22,Sneakers,Clothing,5,130.33,651.6500000000001,PayPal
579,1699,2023-01-22,Lipstick,Beauty & Personal Care,1,26.99,26.99,Apple Pay
580,3225,2023-01-22,Headphones,Electronics,1,469.8,469.8,Apple Pay
581,2636,2023-01-22,Dress,Clothing,5,101.05,505.25,Credit Card
582,1396,2023-01-22,Cycling Helmet,Sports & Outdoors,5,160.31,801.55,PayPal
583,3493,2023-01-22,Sneakers,Clothing,2,132.34,264.68,PayPal
584,1076,2023-01-22,Smartphone,Electronics,2,434.72,869.44,Credit Card
585,1265,2023-01-22,Microwave,Home & Kitchen,4,149.24,596.96,Apple Pay
586,3503,2023-01-22,Lipstick,Beauty & Personal Care,5,31.65,158.25,Apple Pay
587,2820,2023-01-22,Cycling Helmet,Sports & Outdoors,3,115.04,345.12,Google Pay
588,1718,2023-01-22,Dress,Clothing,2,89.43,178.86,Google Pay
589,3783,2023-01-22,Smartphone,Electronics,1,451.82,451.82,Apple Pay
590,1851,2023-01-22,Tablet,Electronics,5,152.31,761.55,Debit Card
591,2391,2023-01-22,Lipstick,Beauty & Personal Care,3,8.88,26.64,PayPal
592,1144,2023-01-22,Smartwatch,Electronics,3,157.34,472.02,Google Pay
593,1885,,Smartphone,Electronics,3,919.23,2757.69,Debit Card
594,1396,2023-01-22,Face Cream,Beauty & Personal Care,1,25.14,25.14,Google Pay
595,3996,2023-01-22,Running Shoes,Sports & Outdoors,2,149.54,299.08,Credit Card
596,3939,2023-01-22,Cookware Set,Home & Kitchen,3,456.07,1368.21,PayPal
597,2493,2023-01-22,Cookware Set,Home & Kitchen,2,68.37,136.74,Google Pay
598,2168,2023-01-22,Dress,Clothing,4,45.12,180.48,Apple Pay
599,3617,2023-01-22,Tennis Racket,Sports & Outdoors,1,285.27,285.27,Credit Card
600,2063,2023-01-22,Dress,Clothing,2,79.08,158.16,Credit Card
601,3157,2023-01-22,Microwave,Home & Kitchen,2,166.09,332.18,Apple Pay
602,2066,2023-01-22,Lipstick,Beauty & Personal Care,3,14.2,42.599999999999994,Credit Card
603,2210,2023-01-22,Laptop,Electronics,3,115.03,345.09000000000003,PayPal
604,3983,2023-01-22,Toaster,Home & Kitchen,1,284.85,284.85,Google Pay
605,3446,2023-01-22,Cycling Helmet,Sports & Outdoors,2,260.66,521.32,Credit Card
606,1634,2023-01-23,Cookware Set,Home & Kitchen,5,178.98,894.9,PayPal
607,2157,2023-01-23,Yoga Mat,Sports & Outdoors,3,226.27,678.8100000000001,Apple Pay
608,2239,2023-01-23,Cycling Helmet,Sports & Outdoors,3,117.99,353.96999999999997,Google Pay
609,1733,2023-01-23,Running Shoes,Sports & Outdoors,4,236.96,947.84,Apple Pay
610,1235,2023-01-23,Sneakers,Clothing,1,110.48,110.48,Google Pay
611,3706,2023-01-23,Shampoo,Beauty & Personal Care,2,40.3,80.6,Credit Card
612,1751,2023-01-23,Cookware Set,Home & Kitchen,2,332.12,664.24,Credit Card
613,3636,2023-01-23,Shampoo,Beauty & Personal Care,2,24.95,49.9,PayPal
614,1954,2023-01-23,Tablet,Electronics,3,522.45,1567.3500000000001,PayPal
615,3540,2023-01-23,Vacuum Cleaner,Home & Kitchen,1,445.85,445.85,PayPal
616,3961,2023-01-23,Perfume,Beauty & Personal Care,2,17.4,34.8,PayPal
617,2543,2023-01-23,Lipstick,Beauty & Personal Care,5,75.55,377.75,Debit Card
618,2198,2023-01-23,Tablet,Electronics,4,232.39,929.56,PayPal
619,2677,2023-01-23,Tennis Racket,Sports & Outdoors,4,182.17,728.68,Credit Card
620,2192,2023-01-23,Blender,Home & Kitchen,2,457.84,915.68,Debit Card
621,3218,2023-01-23,Blender,Home & Kitchen,3,334.09,1002.27,PayPal
622,2417,2023-01-23,Smartwatch,Electronics,4,309.48,1237.92,Credit Card
623,3994,2023-01-23,Dumbbells,Sports & Outdoors,4,215.83,863.32,Debit Card
624,3843,2023-01-23,Cookware Set,Home & Kitchen,4,464.24,1856.96,Credit Card
625,3682,2023-01-23,Microwave,Home & Kitchen,4,55.94,223.76,Google Pay
626,2218,2023-01-23,Blender,Home & Kitchen,2,282.36,564.72,Credit Card
627,2541,2023-01-23,Running Shoes,Sports & Outdoors,1,112.73,112.73,Debit Card
628,3077,2023-01-23,Smartwatch,Electronics,1,897.89,897.89,PayPal
629,2446,2023-01-23,Toaster,Home & Kitchen,3,495.03,1485.09,Debit Card
